OTU,ConsensusLineage,S012851,S012861,S012862,S012863,Sum
OTU7,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Opuntia; s__Opuntia cf. laevis FOS-2017,18404,0,0,0,18404
OTU826,k__Unclassified; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified,8,0,0,0,8
OTU208,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Opuntia; s__Opuntia cf. laevis FOS-2017,7,0,0,0,7
OTU376,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Opuntia; s__Opuntia bella,7,0,0,0,7
OTU402,k__Unclassified; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified,7,0,0,0,7
OTU792,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Brasiliopuntia; s__Brasiliopuntia brasiliensis,7,0,0,0,7
OTU256,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Opuntia; s__Opuntia cf. laevis FOS-2017,6,0,0,0,6
OTU330,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Opuntia; s__Opuntia cubensis,5,0,0,0,5
OTU264,k__Unclassified; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified,4,0,0,0,4
OTU650,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Opuntia; s__Opuntia cf. laevis FOS-2017,4,0,0,0,4
OTU529,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Opuntia; s__Opuntia vaseyi,4,0,0,0,4
OTU830,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Opuntia; s__Opuntia stenopetala,4,0,0,0,4
OTU276,k__Unclassified; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified,4,0,0,0,4
OTU722,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Opuntia; s__Opuntia cf. laevis FOS-2017,3,0,0,0,3
OTU779,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Opuntia; s__Opuntia bella,3,0,0,0,3
OTU304,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Opuntia; s__Opuntia vaseyi,3,0,0,0,3
OTU479,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Opuntia; s__Opuntia cf. laevis FOS-2017,3,0,0,0,3
OTU469,k__Unclassified; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified,3,0,0,0,3
OTU243,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Opuntia; s__Opuntia cochenillifera,3,0,0,0,3
OTU768,k__Eukaryota; p__Streptophyta; c__None; o__Brassicales; f__Brassicaceae; g__Descurainia; s__Descurainia tanacetifolia,3,0,0,0,3
OTU379,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Opuntia; s__Opuntia cf. laevis FOS-2017,3,0,0,0,3
OTU265,k__Unclassified; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified,3,0,0,0,3
OTU366,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Opuntia; s__Opuntia cf. laevis FOS-2017,3,0,0,0,3
OTU300,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Opuntia; s__Opuntia cf. laevis FOS-2017,3,0,0,0,3
OTU229,k__Unclassified; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified,3,0,0,0,3
OTU247,k__Eukaryota; p__Streptophyta; c__None; o__Asterales; f__Asteraceae; g__Gutierrezia; s__Gutierrezia wrightii,2,0,0,3,5
OTU220,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Caldibacillus; s__Caldibacillus debilis,2,0,0,1,3
OTU575,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Opuntia; s__Opuntia vaseyi,2,0,0,0,2
OTU474,k__Eukaryota; p__Streptophyta; c__None; o__Asterales; f__Asteraceae; g__Isocoma; s__Isocoma menziesii,2,0,0,0,2
OTU732,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Opuntia; s__Opuntia cf. laevis FOS-2017,2,0,0,0,2
OTU658,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Opuntia; s__Opuntia cf. laevis FOS-2017,2,0,0,0,2
OTU738,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Opuntia; s__Opuntia cf. laevis FOS-2017,2,0,0,0,2
OTU436,k__Unclassified; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified,2,0,0,0,2
OTU680,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Opuntia; s__Opuntia cubensis,2,0,0,0,2
OTU340,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Opuntia; s__Opuntia stenopetala,2,0,0,0,2
OTU603,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Opuntia; s__Opuntia cf. laevis FOS-2017,2,0,0,0,2
OTU717,k__Unclassified; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified,2,0,0,0,2
OTU624,k__Unclassified; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified,2,0,0,0,2
OTU718,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Opuntia; s__Opuntia cf. laevis FOS-2017,2,0,0,0,2
OTU652,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Opuntia; s__Opuntia cf. laevis FOS-2017,2,0,0,0,2
OTU539,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Opuntia; s__Opuntia cf. laevis FOS-2017,2,0,0,0,2
OTU699,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Opuntia; s__Opuntia vaseyi,2,0,0,0,2
OTU22,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Nyctaginaceae; g__Acleisanthes; s__Acleisanthes chenopodioides,1,1698,0,6,1705
OTU140,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Caldibacillus; s__Caldibacillus debilis,1,2,3,1,7
OTU165,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Caldibacillus; s__Caldibacillus debilis,1,2,1,0,4
OTU195,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Caldibacillus; s__Caldibacillus debilis,1,1,1,4,7
OTU192,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Caldibacillus; s__Caldibacillus debilis,1,1,1,1,4
OTU261,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Caldibacillus; s__Caldibacillus debilis,1,1,1,1,4
OTU421,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Caldibacillus; s__Caldibacillus debilis,1,1,1,0,3
OTU182,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Caldibacillus; s__Caldibacillus debilis,1,1,0,2,4
OTU314,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Caldibacillus; s__Caldibacillus debilis,1,0,1,1,3
OTU745,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Caldibacillus; s__Caldibacillus debilis,1,0,0,1,2
OTU101,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Nyctaginaceae; g__Acleisanthes; s__Acleisanthes chenopodioides,0,16,0,0,16
OTU117,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Nyctaginaceae; g__Acleisanthes; s__Acleisanthes chenopodioides,0,15,0,0,15
OTU121,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Nyctaginaceae; g__Acleisanthes; s__Acleisanthes chenopodioides,0,14,0,0,14
OTU188,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Nyctaginaceae; g__Acleisanthes; s__Acleisanthes chenopodioides,0,10,0,0,10
OTU144,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Nyctaginaceae; g__Acleisanthes; s__Acleisanthes chenopodioides,0,10,0,0,10
OTU156,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Nyctaginaceae; g__Acleisanthes; s__Acleisanthes chenopodioides,0,8,0,0,8
OTU292,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Nyctaginaceae; g__Acleisanthes; s__Acleisanthes chenopodioides,0,7,0,0,7
OTU268,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Nyctaginaceae; g__Acleisanthes; s__Acleisanthes chenopodioides,0,7,0,0,7
OTU290,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Nyctaginaceae; g__Acleisanthes; s__Acleisanthes chenopodioides,0,6,0,0,6
OTU236,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Nyctaginaceae; g__Acleisanthes; s__Acleisanthes chenopodioides,0,5,0,0,5
OTU786,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Nyctaginaceae; g__Acleisanthes; s__Acleisanthes chenopodioides,0,3,0,0,3
OTU228,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Nyctaginaceae; g__Acleisanthes; s__Acleisanthes chenopodioides,0,3,0,0,3
OTU235,k__Unclassified; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified,0,3,0,0,3
OTU369,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Nyctaginaceae; g__Acleisanthes; s__Acleisanthes chenopodioides,0,3,0,0,3
OTU274,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Caldibacillus; s__Caldibacillus debilis,0,2,1,1,4
OTU3,k__Eukaryota; p__Streptophyta; c__None; o__Lamiales; f__Plantaginaceae; g__Plantago; s__Plantago lanceolata,0,2,0,0,2
OTU746,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Nyctaginaceae; g__Acleisanthes; s__Acleisanthes chenopodioides,0,2,0,0,2
OTU686,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Nyctaginaceae; g__Acleisanthes; s__Acleisanthes chenopodioides,0,2,0,0,2
OTU790,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Nyctaginaceae; g__Acleisanthes; s__Acleisanthes chenopodioides,0,2,0,0,2
OTU592,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Nyctaginaceae; g__Acleisanthes; s__Acleisanthes chenopodioides,0,2,0,0,2
OTU286,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Caldibacillus; s__Caldibacillus debilis,0,1,2,4,7
OTU444,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Caldibacillus; s__Caldibacillus debilis,0,1,0,1,2
OTU394,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Caldibacillus; s__Caldibacillus debilis,0,1,0,1,2
OTU17,k__Unclassified; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified,0,0,2422,0,2422
OTU23,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Cylindropuntia; s__Cylindropuntia arbuscula,0,0,1056,0,1056
OTU65,k__Unclassified; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified,0,0,55,0,55
OTU689,k__Unclassified; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified,0,0,51,0,51
OTU85,k__Unclassified; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified,0,0,40,0,40
OTU114,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Cylindropuntia; s__Cylindropuntia imbricata,0,0,31,0,31
OTU239,k__Unclassified; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified,0,0,8,0,8
OTU6,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,6,19328,19334
OTU255,k__Unclassified; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified,0,0,5,0,5
OTU344,k__Unclassified; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified,0,0,3,0,3
OTU493,k__Eukaryota; p__Streptophyta; c__None; o__Caryophyllales; f__Cactaceae; g__Cylindropuntia; s__Cylindropuntia wolfii,0,0,2,0,2
OTU226,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Caldibacillus; s__Caldibacillus debilis,0,0,1,1,2
OTU212,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Caldibacillus; s__Caldibacillus debilis,0,0,1,1,2
OTU10,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,12125,12125
OTU11,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,7495,7495
OTU26,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,814,814
OTU45,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea cuneifolia,0,0,0,121,121
OTU83,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea cuneifolia,0,0,0,44,44
OTU154,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,36,36
OTU655,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,18,18
OTU580,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,12,12
OTU517,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea divaricata,0,0,0,12,12
OTU749,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,7,7
OTU679,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,7,7
OTU593,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,7,7
OTU348,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,5,5
OTU739,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Caldibacillus; s__Caldibacillus debilis,0,0,0,4,4
OTU698,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,4,4
OTU832,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,4,4
OTU352,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,3,3
OTU475,k__Eukaryota; p__Streptophyta; c__None; o__Asterales; f__Asteraceae; g__Ambrosia; s__Ambrosia deltoidea,0,0,0,3,3
OTU789,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,3,3
OTU500,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,3,3
OTU214,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Caldibacillus; s__Caldibacillus debilis,0,0,0,3,3
OTU766,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,3,3
OTU2,k__Eukaryota; p__Streptophyta; c__None; o__Myrtales; f__Lythraceae; g__Lythrum; s__Lythrum salicaria,0,0,0,2,2
OTU677,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Caldibacillus; s__Caldibacillus debilis,0,0,0,2,2
OTU795,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,2,2
OTU396,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,2,2
OTU446,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,2,2
OTU671,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,2,2
OTU533,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,2,2
OTU528,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,2,2
OTU319,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,2,2
OTU516,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,2,2
OTU675,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,2,2
OTU824,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,2,2
OTU423,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,2,2
OTU727,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,2,2
OTU819,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,2,2
OTU550,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,2,2
OTU625,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,2,2
OTU526,k__Eukaryota; p__Streptophyta; c__None; o__Zygophyllales; f__Zygophyllaceae; g__Larrea; s__Larrea tridentata,0,0,0,2,2
Total_Reads,NA,21481,1832,3693,40127,67133
