#OTU ID,ConsensusLineage,S009063.Wisely
OTU150,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae; ",9628
OTU1447,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae; ",1872
OTU10888,"d:Viridiplantae,k:Streptophyta,p:asterids,c:Solanales,o:Convolvulaceae,g:Jacquemontia; ",165
OTU97283,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Digitaria,s:Digitaria_ischaemum; ",140
OTU16679,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae; ",66
OTU51283,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Danthonioideae,g:Danthonia,s:Danthonia_decumbens; ",45
OTU55764,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Urochloa,s:Urochloa_oblita; ",44
OTU1519,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Chrysopogon; ",32
OTU1439,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae; ",29
OTU67423,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Saccharum,s:Saccharum_spontaneum; ",28
OTU49692,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Orcuttia,s:Orcuttia_pilosa; ",27
OTU47726,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Panicum,s:Panicum_racemosum; ",24
OTU2677,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae; ",22
OTU35442,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Tragus,s:Tragus_racemosus; ",22
OTU409,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Paspalum; ",21
OTU80517,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Mnesithea,s:Mnesithea_formosa; ",15
OTU54046,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Ophiuros,s:Ophiuros_exaltatus; ",13
OTU88760,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Moorochloa,s:Moorochloa_eruciformis; ",12
OTU37026,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Blepharidachne,s:Blepharidachne_kingii; ",12
OTU23611,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Arundinella; ",11
OTU76837,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Moorochloa,s:Moorochloa_eruciformis; ",10
OTU6056,"d:Viridiplantae,k:Streptophyta,p:asterids,c:Asterales,o:Goodeniaceae,g:Scaevola; ",9
OTU53175,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Moorochloa,s:Moorochloa_eruciformis; ",9
OTU86656,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Moorochloa,s:Moorochloa_eruciformis; ",9
OTU1072,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Echinochloa; ",9
OTU15730,"d:Viridiplantae,k:Streptophyta,p:rosids,c:Fabales,o:Fabaceae,f:Mimosoideae,g:Leucaena,s:Leucaena_leucocephala; ",8
OTU6501,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae; ",8
OTU93243,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Cenchrus,s:Cenchrus_macrourus; ",8
OTU101170,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Gynerium,s:Gynerium_sagittatum; ",8
OTU47832,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Tragus,s:Tragus_berteronianus; ",8
OTU2259,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae; ",8
OTU53045,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Thyridolepis,s:Thyridolepis_mitchelliana; ",7
OTU97703,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Scleropogon,s:Scleropogon_brevifolius; ",6
OTU31281,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Eragrostis,s:Eragrostis_pilosa; ",6
OTU65409,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Moorochloa,s:Moorochloa_eruciformis; ",6
OTU18620,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Megathyrsus,s:Megathyrsus_maximus; ",6
OTU64126,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Urochloa,s:Urochloa_venosa; ",6
OTU38683,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Apluda,s:Apluda_mutica; ",5
OTU87252,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Tragus,s:Tragus_racemosus; ",4
OTU85569,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Moorochloa,s:Moorochloa_eruciformis; ",4
OTU94763,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Urochloa,s:Urochloa_lachnantha; ",4
OTU87184,"d:Viridiplantae,k:Streptophyta,p:rosids,c:Fabales,o:Fabaceae,f:Mimosoideae,g:Leucaena,s:Leucaena_leucocephala; ",3
OTU19534,"d:Viridiplantae,k:Streptophyta,p:asterids,c:Asterales,o:Goodeniaceae,g:Scaevola,s:Scaevola_taccada; ",3
