OTU,ConsensusLineage,S008824,S008825,S008826,S008827,S008834,S008835,S008836,S008837,S008844,S008845,S008846,S008847,S008854,S008855,S008856,S008857,S009020,S009021,S009022,S009023,S009030,S009032,S009033,S009040,S009041,S009042,S009043,S009050,S009051,S009052,S009053,S009064,S009065,S009066,S009067,S009074,S009075,S009076,S009077,S009084,S009085,S009086,S009087,S009090,S009095,S009096,S009097,Sum
OTU9299,d__Viridiplantae; k__Streptophyta; p__; c__Saxifragales; o__Altingiaceae; f__; g__Liquidambar; s__Liquidambar_styraciflua;,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7874
OTU26541,d__Viridiplantae; k__Streptophyta; p__rosids; c__Fabales; o__Fabaceae; f__Caesalpinioideae; g__Diptychandra; s__Diptychandra_aurantiaca;,0,6,0,15,0,1,12,4,6,1,0,19,0,0,14,0,3,0,0,0,9,2,0,7,0,0,0,1,0,10,0,12,2,0,0,3,2,0,1,2,7,0,0,0,0,15,0,7714
OTU70964,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Chloridoideae; g__Muhlenbergia; s__Muhlenbergia_porteri;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,7227
OTU91370,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Chloridoideae; g__Eragrostis; s__Eragrostis_obtusiflora;,3,0,6,0,6,0,1,7,0,8,3,1,0,5,3,4,1,1,4,13,0,0,1,5,3,2,0,0,8,0,14,1,0,5,0,1,3,2,1,2,3,1,2,2,5,0,7,6487
OTU1123,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Panicoideae; ; g__; s__,1,0,1,0,1,0,0,1,0,2,2,0,0,2,0,0,0,1,1,5,0,0,1,1,3,0,0,0,1,0,2,0,0,3,0,0,1,1,0,1,2,0,1,58,1,0,8,6452
OTU50986,d__Viridiplantae; k__Streptophyta; p__rosids; c__Fabales; o__Fabaceae; f__Caesalpinioideae; g__Tachigali; s__Tachigali_densiflora;,0,3,0,9,0,0,11,5,14,2,0,7,2,0,3,1,2,0,0,0,13,1,0,5,0,0,1,0,0,6,0,13,4,0,0,1,11,0,0,2,9,0,0,3,0,5,0,6401
OTU22483,d__Viridiplantae; k__Streptophyta; p__rosids; c__Fabales; o__Fabaceae; f__Mimosoideae; g__Vachellia; ; s__,0,2,1,13,0,2,4,5,3,1,0,5,3,0,5,0,3,1,0,0,2,0,2,9,0,0,2,8,0,7,0,12,0,0,0,0,1,0,1,0,7,0,0,1,0,10,1,6291
OTU15113,d__Viridiplantae; k__Streptophyta; p__asterids; c__Asterales; o__Asteraceae; f__Cichorioideae; g__Hieracium; ; s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6020
OTU419,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Pooideae; ; g__; s__,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5534
OTU5609,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Panicoideae; g__Paspalum; ; s__,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,2,1,1,0,0,1,8,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,3,0,0,1,50,1,0,0,5501
OTU20785,d__Viridiplantae; k__Streptophyta; p__rosids; c__Fabales; o__Fabaceae; f__Mimosoideae; g__Vachellia; ; s__,1,5,0,6,0,1,5,1,5,1,0,6,2,0,9,1,2,0,0,0,11,1,0,7,0,0,0,2,0,3,0,6,4,0,0,1,4,0,0,3,4,0,0,0,0,5,0,5197
OTU3650,d__Viridiplantae; k__Streptophyta; p__asterids; c__Asterales; o__Asteraceae; f__Asteroideae; ; g__; s__,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,19,0,0,5131
OTU51,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Pooideae; ; g__; s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,5061
OTU5381,d__Viridiplantae; k__Streptophyta; p__rosids; c__Malpighiales; o__Salicaceae; f__; g__Populus; ; s__,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4880
OTU17328,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Panicoideae; g__Rupichloa; ; s__,2,1,1,0,5,0,0,3,0,5,3,0,0,5,2,2,0,3,4,2,0,0,0,1,3,3,0,0,3,0,1,0,0,2,0,0,0,3,9,1,1,1,7,2,14,0,4,4840
OTU1664,d__Viridiplantae; k__Streptophyta; p__asterids; c__Asterales; o__Asteraceae; f__Asteroideae; ; g__; s__,0,0,15,0,0,10,2,0,0,0,0,0,0,0,6,0,0,0,3,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,24,4650
OTU102408,d__Viridiplantae; k__Streptophyta; p__rosids; c__Fabales; o__Fabaceae; f__Mimosoideae; g__Parapiptadenia; s__Parapiptadenia_zehntneri;,0,2,1,13,0,1,5,0,6,0,0,5,2,0,3,0,0,0,0,0,26,1,1,3,0,0,0,2,0,10,0,8,1,0,0,0,1,0,0,3,2,0,0,0,0,6,0,4566
OTU38397,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Panicoideae; g__Moorochloa; s__Moorochloa_malacodes;,3,0,0,0,0,0,0,3,0,5,2,0,0,8,0,4,1,4,3,4,0,2,1,2,3,27,2,0,2,0,1,1,0,4,0,0,0,0,0,3,1,0,7,0,3,0,2,4428
OTU6323,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Chloridoideae; g__Muhlenbergia; ; s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,4280
OTU52458,d__Viridiplantae; k__Streptophyta; p__asterids; c__Solanales; o__Solanaceae; f__Solanoideae; g__Solanum; s__Solanum_batoides;,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4154
OTU74623,d__Viridiplantae; k__Streptophyta; p__; c__Caryophyllales; o__Amaranthaceae; f__Camphorosmoideae; g__Bassia; s__Bassia_scoparia;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4150
OTU12968,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Panicoideae; g__Miscanthus; s__Miscanthus_sinensis;,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,0,29,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,26,0,0,12,0,0,0,0,0,4098
OTU23813,d__Viridiplantae; k__Streptophyta; p__rosids; c__Fabales; o__Fabaceae; f__Mimosoideae; g__Piptadenia; ; s__,0,0,0,19,0,1,6,1,7,0,0,5,3,0,5,6,0,0,0,0,8,1,1,5,0,0,0,0,0,12,0,4,1,0,0,0,0,0,0,0,1,0,0,2,0,12,0,4054
OTU19697,d__Viridiplantae; k__Streptophyta; p__rosids; c__Fabales; o__Fabaceae; f__Papilionoideae; g__Astragalus; ; s__,0,0,31,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3983
OTU16029,d__Viridiplantae; k__Streptophyta; p__Gnetidae; c__Ephedrales; o__Ephedraceae; f__; g__Ephedra; s__Ephedra_trifurca;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,3,0,0,0,0,3555
OTU44935,d__Viridiplantae; k__Streptophyta; p__; c__Nymphaeales; o__Nymphaeaceae; f__; g__Victoria; s__Victoria_amazonica;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,3477
OTU14378,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Chloridoideae; g__Enteropogon; s__Enteropogon_macrostachyus;,2,0,1,0,0,0,0,8,0,0,2,0,1,4,1,2,0,3,0,5,0,0,4,1,1,2,0,0,1,0,5,0,0,3,0,0,0,1,0,1,0,0,1,13,3,0,4,3456
OTU1268,d__Viridiplantae; k__Streptophyta; p__rosids; c__Brassicales; o__Brassicaceae; ; f__; g__; s__,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,15,1,0,0,0,0,1,0,0,0,3306
OTU15064,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Panicoideae; ; g__; s__,3,0,3,0,1,0,0,3,0,5,1,0,2,4,0,1,0,1,2,2,0,1,0,3,3,3,0,0,6,0,2,5,0,6,0,0,1,1,0,0,0,1,0,2,0,0,1,3165
OTU613,d__Viridiplantae; k__Streptophyta; p__asterids; c__Asterales; o__Asteraceae; ; f__; g__; s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,1,0,0,0,0,1,0,0,0,0,17,0,0,1,0,0,2919
OTU82364,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Panicoideae; g__Panicum; s__Panicum_lanipes;,1,0,1,0,4,0,0,1,0,6,0,0,0,9,1,3,0,4,3,6,0,0,1,1,0,5,0,0,0,0,4,0,0,3,0,0,2,2,2,1,1,2,0,1,3,0,1,2889
OTU37464,d__Viridiplantae; k__Streptophyta; p__rosids; c__Fabales; o__Fabaceae; f__Mimosoideae; g__Pentaclethra; s__Pentaclethra_macrophylla;,0,2,0,8,0,0,9,2,6,0,0,3,2,0,2,0,0,0,0,0,11,1,1,6,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,9,0,0,1,0,1,0,2873
OTU549,d__Viridiplantae; k__Streptophyta; p__asterids; c__Asterales; o__Asteraceae; ; f__; g__; s__,0,0,8,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,15,2857
OTU60086,d__Viridiplantae; k__Streptophyta; p__rosids; c__Fabales; o__Fabaceae; f__Mimosoideae; g__Stryphnodendron; s__Stryphnodendron_adstringens;,0,5,0,13,0,0,6,1,2,0,0,12,0,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,4,0,1,3,0,0,0,1,0,0,2,4,0,0,0,0,6,0,2797
OTU69608,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Chloridoideae; g__Muhlenbergia; s__Muhlenbergia_richardsonis;,1,0,1,0,1,0,0,4,0,3,2,0,1,3,1,2,0,3,3,0,0,1,0,2,1,2,0,0,7,0,2,0,0,2,0,0,0,0,3,1,0,1,0,6,4,0,0,2709
OTU1960,d__Viridiplantae; k__Streptophyta; p__asterids; c__Asterales; o__Asteraceae; f__Cichorioideae; ; g__; s__,0,0,2,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2666
OTU1595,d__Viridiplantae; k__Streptophyta; p__asterids; c__Asterales; o__Asteraceae; f__Asteroideae; ; g__; s__,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,4,1,0,1,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,2626
OTU42858,d__Viridiplantae; k__Streptophyta; p__rosids; c__Fabales; o__Fabaceae; f__Caesalpinioideae; g__Tachigali; s__Tachigali_panamensis;,0,1,0,8,0,0,1,4,3,0,0,1,0,0,5,0,0,0,0,0,1,0,0,6,0,0,2,1,0,3,0,6,1,0,0,0,1,0,0,0,5,0,0,2,0,6,0,2447
OTU20438,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Panicoideae; ; g__; s__,0,3,0,0,0,0,0,0,0,1,6,0,0,1,3,2,0,1,1,0,0,0,0,1,1,0,1,0,1,0,2,6,0,1,0,0,0,1,2,2,1,2,2,0,1,0,3,2382
OTU479,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Panicoideae; ; g__; s__,0,1,1,0,2,0,0,0,0,2,1,0,1,3,1,1,0,1,2,3,0,0,1,0,1,3,1,0,7,0,3,0,0,1,0,0,1,2,1,0,1,2,1,0,3,0,0,2378
OTU85568,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Chloridoideae; g__Cynodon; s__Cynodon_plectostachyus;,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,12,0,1,3,2361
OTU6448,d__Viridiplantae; k__Streptophyta; p__; c__Saxifragales; o__Altingiaceae; f__; g__Liquidambar; ; s__,0,0,0,0,0,0,0,0,0,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2303
OTU76131,d__Viridiplantae; k__Streptophyta; p__; c__Santalales; o__Comandraceae; f__; g__Comandra; s__Comandra_pallida;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,2263
OTU52676,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Panicoideae; g__Megathyrsus; s__Megathyrsus_maximus;,2,2,0,0,1,0,0,3,0,1,4,0,0,0,4,2,1,1,0,4,0,1,0,3,2,0,0,0,0,0,1,3,0,4,0,0,0,0,1,0,1,0,2,0,2,0,0,2240
OTU30087,d__Viridiplantae; k__Streptophyta; p__rosids; c__Fabales; o__Fabaceae; f__Caesalpinioideae; g__Mora; s__Mora_gonggrijpii;,0,2,0,5,0,0,2,1,2,0,0,2,0,0,3,0,0,0,0,0,5,0,0,1,0,0,0,1,0,2,0,1,1,0,0,0,3,0,0,2,2,0,0,1,0,12,0,2080
OTU3606,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Pooideae; ; g__; s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2070
OTU169,d__Viridiplantae; k__Streptophyta; p__asterids; c__Asterales; o__Asteraceae; f__Asteroideae; ; g__; s__,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,15,2067
OTU22635,d__Viridiplantae; k__Streptophyta; p__asterids; c__Solanales; o__Solanaceae; f__Solanoideae; g__Solanum; s__Solanum_melongena;,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2046
OTU3291,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Chloridoideae; g__Eragrostis; ; s__,1,0,0,0,0,0,1,1,1,2,1,0,0,2,4,3,0,4,0,1,0,0,0,2,0,1,3,0,1,0,4,5,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,2040
OTU8513,d__Viridiplantae; k__Streptophyta; p__rosids; c__Fabales; o__Fabaceae; f__Papilionoideae; g__Arachis; ; s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972
OTU58978,d__Viridiplantae; k__Streptophyta; p__rosids; c__Fabales; o__Fabaceae; f__Mimosoideae; g__Vachellia; s__Vachellia_arenaria;,0,1,1,3,0,1,0,0,3,0,0,2,0,0,5,0,0,0,0,0,6,1,0,1,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,2,4,0,0,1,0,6,0,1799
OTU93076,d__Viridiplantae; k__Streptophyta; p__rosids; c__Fabales; o__Fabaceae; f__Caesalpinioideae; g__Jacqueshuberia; s__Jacqueshuberia_purpurea;,1,0,0,3,0,0,1,0,2,0,0,12,0,0,8,0,0,0,0,0,3,0,1,4,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,1733
OTU23486,d__Viridiplantae; k__Streptophyta; p__asterids; c__Boraginales; o__Hydrophyllaceae; f__; g__Hydrophyllum; s__Hydrophyllum_canadense;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658
OTU47187,d__Viridiplantae; k__Streptophyta; p__rosids; c__Fabales; o__Fabaceae; f__Mimosoideae; g__Cylicodiscus; s__Cylicodiscus_gabunensis;,0,3,1,3,0,0,6,1,2,0,0,3,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,3,0,1602
OTU948,d__Viridiplantae; k__Streptophyta; p__rosids; c__Fabales; o__Fabaceae; ; f__; g__; s__,0,0,0,2,0,0,2,1,9,0,0,0,1,0,3,1,0,0,0,0,4,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1503
OTU62439,d__Viridiplantae; k__Streptophyta; p__rosids; c__Malvales; o__Malvaceae; f__Malvoideae; g__Gossypium; s__Gossypium_hirsutum;,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
OTU2963,d__Viridiplantae; k__Streptophyta; p__asterids; c__Asterales; o__Asteraceae; f__Asteroideae; ; g__; s__,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1415
OTU27244,d__Viridiplantae; k__Streptophyta; p__rosids; c__Fabales; o__Fabaceae; f__Caesalpinioideae; g__Parkinsonia; ; s__,0,4,0,2,0,0,2,1,3,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1372
OTU22566,d__Viridiplantae; k__Streptophyta; p__asterids; c__Solanales; o__Solanaceae; f__Solanoideae; g__Solanum; s__Solanum_campylacanthum;,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1363
OTU61672,d__Viridiplantae; k__Streptophyta; p__; c__Nymphaeales; o__Nymphaeaceae; f__; g__Nymphaea; s__Nymphaea_mexicana;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1356
OTU106816,d__Viridiplantae; k__Streptophyta; p__; c__Caryophyllales; o__Amaranthaceae; f__Chenopodioideae; g__Chenopodium; s__Chenopodium_hians;,0,0,0,0,0,0,0,0,8,0,0,11,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318
OTU53053,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Panicoideae; g__Bothriochloa; s__Bothriochloa_insculpta;,0,0,0,0,1,0,10,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,1,2,0,0,0,0,1310
OTU14582,d__Viridiplantae; k__Streptophyta; p__asterids; c__Asterales; o__Asteraceae; f__Cichorioideae; g__Haplocarpha; ; s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310
OTU4372,d__Viridiplantae; k__Streptophyta; p__asterids; c__Asterales; o__Asteraceae; f__Asteroideae; g__Helichrysum; s__Helichrysum_sp__TRK-2015;,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1262
OTU3076,d__Viridiplantae; k__Streptophyta; p__rosids; c__Fabales; o__Fabaceae; f__Caesalpinioideae; g__Chamaecrista; ; s__,0,0,0,3,0,1,4,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1219
OTU17354,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Panicoideae; g__Cenchrus; ; s__,1,0,1,0,0,0,0,0,0,2,1,0,0,1,0,1,0,1,0,8,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1187
OTU1974,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Pooideae; ; g__; s__,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1163
OTU1213,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Panicoideae; g__Panicum; ; s__,0,0,1,0,2,0,0,0,0,3,0,0,0,1,0,1,0,0,2,2,0,0,0,1,1,1,0,0,2,0,2,1,0,3,0,0,0,0,0,0,0,1,1,0,1,0,0,1141
OTU24667,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Panicoideae; g__Setaria; s__Setaria_sp__TRK-2015;,1,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1139
OTU8560,d__Viridiplantae; k__Streptophyta; p__asterids; c__Asterales; o__Asteraceae; f__Asteroideae; ; g__; s__,0,0,4,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1134
OTU23075,d__Viridiplantae; k__Streptophyta; p__rosids; c__Fabales; o__Fabaceae; f__Caesalpinioideae; g__Delonix; ; s__,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117
OTU193,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Chloridoideae; ; g__; s__,0,0,0,0,1,0,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107
OTU946,d__Viridiplantae; k__Streptophyta; p__rosids; c__Rosales; o__Rosaceae; f__Rosoideae; ; g__; s__,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089
OTU43759,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Pooideae; g__Bromus; s__Bromus_gunckelii;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1057
OTU61153,d__Viridiplantae; k__Streptophyta; p__rosids; c__Fabales; o__Fabaceae; f__Mimosoideae; g__Pityrocarpa; s__Pityrocarpa_obliqua;,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1054
OTU3203,d__Viridiplantae; k__Streptophyta; p__rosids; c__Fabales; o__Fabaceae; f__Caesalpinioideae; ; g__; s__,0,4,1,0,0,0,2,0,0,0,0,2,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,1,0,1,0,1042
OTU53711,d__Viridiplantae; k__Streptophyta; p__asterids; c__Asterales; o__Calyceraceae; f__; g__Acicarpha; s__Acicarpha_tribuloides;,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1041
OTU17726,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Chloridoideae; g__Distichlis; s__Distichlis_eludens;,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1037
OTU88759,d__Viridiplantae; k__Streptophyta; p__commelinids; c__Poales; o__Poaceae; f__Panicoideae; g__Urochloa; s__Urochloa_lachnantha;,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,988
OTU30009,d__Viridiplantae; k__Streptophyta; p__rosids; c__Fabales; o__Fabaceae; f__Mimosoideae; g__Tetrapleura; s__Tetrapleura_tetraptera;,0,0,0,6,0,0,3,0,0,0,0,1,0,0,2,0,1,0,0,0,1,3,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,967
OTU62733,d__Viridiplantae; k__Streptophyta; p__asterids; c__Asterales; o__Asteraceae; f__Asteroideae; g__Anisothrix; s__Anisothrix_kuntzei;,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,965
